1	0.250000	0.250000	0.312500	0.362100	22.150000	42.790001	0.500000	0	0.000000
3	0.361000	0.180500	0.361000	0.844900	20.440001	2.480000	0.500000	0	0.000000
3	0.250000	0.125000	0.250000	0.521900	14.180000	15.560000	0.500000	0	0.000000
1	0.805000	0.805000	0.805000	0.772650	16.500000	21.639999	0.500000	0	0.000000
3	0.479000	0.239500	0.598750	0.827050	4.000000	12.620000	0.500000	0	0.000000
3	0.288000	0.144000	0.288000	0.416500	40.009998	34.040001	0.500000	0	0.000000
3	0.250000	0.125000	0.312500	0.583950	10.940000	27.170000	0.500000	0	0.000000
1	0.625000	0.625000	0.781250	0.566100	4.370000	35.619999	0.500000	0	0.000000
3	0.698000	0.349000	0.872500	0.647700	5.480000	43.959999	0.500000	0	0.000000
1	0.773000	0.773000	0.773000	0.366450	24.610001	0.860000	0.500000	0	0.000000
2	0.250000	0.250000	0.312500	0.250750	7.130000	30.900000	0.000000	0	0.000000
4	0.250000	0.125000	0.312500	0.250000	11.730000	41.020000	0.000000	0	0.000000
3	0.685000	0.342500	0.856250	0.521900	14.580000	37.740002	0.500000	0	0.000000
1	0.860000	0.860000	0.860000	0.489600	14.480000	8.730000	0.500000	0	0.000000
3	0.433000	0.216500	0.433000	0.462400	28.639999	23.320000	0.500000	0	0.000000
4	0.967000	0.483500	1.208750	0.250000	14.720000	28.840000	0.000000	0	0.000000
1	0.894000	0.894000	0.894000	0.297600	17.120001	42.430000	0.500000	0	0.000000
3	0.553000	0.276500	0.691250	0.663850	48.250000	15.180000	0.500000	0	0.000000
2	2.898000	0.483000	1.207500	0.350300	17.510000	26.110001	0.000000	3	0.250000
2	0.391000	0.391000	0.391000	0.414800	3.580000	15.990000	0.000000	0	0.000000
2	0.484000	0.484000	0.605000	0.315450	25.420000	13.990000	0.000000	0	0.000000
1	0.820000	0.820000	0.820000	0.498200	26.020000	0.160000	0.500000	0	0.000000
1	0.250000	0.250000	0.312500	0.358800	24.620001	7.390000	0.500000	0	0.000000
4	0.253000	0.126500	0.253000	0.737800	6.440000	34.720001	0.000000	0	0.000000
2	0.572000	0.572000	0.572000	0.457300	24.080000	44.410000	0.000000	0	0.000000
1	0.692000	0.692000	0.865000	0.798150	23.260000	44.299999	0.500000	0	0.000000
3	0.884000	0.442000	1.105000	0.363800	9.790000	36.189999	0.500000	0	0.000000
1	0.442000	0.442000	0.442000	0.368150	43.669998	41.119999	0.500000	0	0.000000
3	0.250000	0.125000	0.250000	0.803250	44.630001	17.340000	0.500000	0	0.000000
3	0.336000	0.168000	0.420000	0.802400	40.279999	22.820000	0.500000	0	0.000000
1	0.250000	0.250000	0.250000	0.276250	9.480000	17.139999	0.500000	0	0.000000
3	0.833000	0.416500	0.833000	0.250000	46.910000	21.530001	0.500000	0	0.000000
4	0.491000	0.245500	0.613750	0.250000	18.010000	33.259998	0.000000	0	0.000000
2	0.250000	0.250000	0.312500	0.274650	39.090000	29.580000	0.000000	0	0.000000
4	0.592000	0.296000	0.592000	0.846600	6.570000	42.759998	0.000000	0	0.000000
2	3.368000	0.421000	0.842000	0.500650	26.750000	37.919998	0.000000	3	0.250000
1	0.250000	0.250000	0.250000	0.670650	4.860000	14.900000	0.500000	0	0.000000
